timestamp,src_ip,dst_ip,protocol,packet_size,duration_ms,is_anomaly,threat_type
2026-08-01 02:51:18,192.168.249.165,10.0.63.86,HTTP,493.0,26.8,0,Aucune
2026-08-01 00:57:12,192.168.73.137,10.0.184.134,TCP,300.0,101.31,0,Aucune
2026-08-01 05:15:09,192.168.3.144,10.0.131.170,TCP,2466.9,7.17,1,Exfiltration
2026-08-01 01:16:32,192.168.35.177,10.0.243.122,TCP,676.0,8.03,0,Aucune
2026-08-01 03:50:00,192.168.250.186,10.0.30.3,ICMP,838.0,47.65,0,Aucune
2026-08-01 03:02:24,192.168.232.131,10.0.29.157,UDP,705.0,123.72,0,Aucune
2026-08-01 00:57:42,192.168.252.0,10.0.126.185,TCP,369.0,220.11,0,Aucune
2026-08-01 04:20:06,192.168.151.85,10.0.18.100,TCP,579.0,48.11,0,Aucune
2026-08-01 00:00:00,192.168.28.160,10.0.234.189,HTTP,1440.1,2.72,1,DDoS
2026-08-01 02:54:00,192.168.165.164,10.0.185.160,TCP,414.0,29.09,0,Aucune
2026-08-01 03:23:21,192.168.215.21,10.0.193.171,UDP,594.0,136.96,0,Aucune
2026-08-01 00:00:00,192.168.250.143,10.0.94.141,UDP,3123.1,0.26,1,Exfiltration
2026-08-01 06:57:49,192.168.223.186,10.0.73.250,TCP,264.0,54.91,0,Aucune
2026-08-01 00:48:40,192.168.82.9,10.0.91.28,ICMP,392.0,25.36,0,Aucune
2026-08-01 02:16:30,192.168.246.121,10.0.83.174,TCP,2770.3,7.51,1,Malware
2026-08-01 03:54:24,192.168.76.244,10.0.248.70,TCP,535.0,51.86,0,Aucune
2026-08-01 08:58:05,192.168.183.112,10.0.216.49,TCP,232.0,9.31,0,Aucune
2026-08-01 03:25:48,192.168.168.163,10.0.120.22,TCP,695.0,3.99,0,Aucune
2026-08-01 04:54:30,192.168.154.159,10.0.110.136,TCP,78.0,26.85,0,Aucune
2026-08-01 00:49:10,192.168.225.239,10.0.66.153,UDP,806.0,18.94,0,Aucune
2026-08-01 00:29:33,192.168.117.81,10.0.110.81,ICMP,632.0,56.59,0,Aucune
2026-08-01 12:29:52,192.168.238.204,10.0.113.110,TCP,736.0,244.74,0,Aucune
2026-08-01 08:43:49,192.168.171.215,10.0.232.192,HTTPS,374.0,26.35,0,Aucune
2026-08-01 07:55:12,192.168.81.75,10.0.182.219,HTTPS,842.0,89.37,0,Aucune
2026-08-01 00:09:55,192.168.153.98,10.0.97.126,ICMP,150.0,26.88,0,Aucune
2026-08-01 03:28:36,192.168.53.149,10.0.15.27,TCP,306.0,7.14,0,Aucune
2026-08-01 10:26:51,192.168.231.84,10.0.152.232,UDP,825.0,11.68,0,Aucune
2026-08-01 03:09:22,192.168.150.95,10.0.157.76,UDP,799.0,8.8,0,Aucune
2026-08-01 04:09:35,192.168.209.87,10.0.114.46,UDP,871.0,1.28,0,Aucune
2026-08-01 04:00:00,192.168.133.90,10.0.136.244,HTTP,775.0,66.41,0,Aucune
2026-08-01 00:40:04,192.168.100.245,10.0.116.91,ICMP,562.0,45.73,0,Aucune
2026-08-01 00:00:00,192.168.133.74,10.0.248.252,UDP,628.0,9.58,0,Aucune
2026-08-01 04:51:27,192.168.240.115,10.0.124.87,HTTPS,524.0,36.84,0,Aucune
2026-08-01 00:00:00,192.168.251.125,10.0.234.225,UDP,544.0,83.08,0,Aucune
2026-08-01 12:16:05,192.168.128.41,10.0.146.224,TCP,680.0,15.65,0,Aucune
2026-08-01 01:41:00,192.168.124.44,10.0.133.20,TCP,884.0,4.25,0,Aucune
2026-08-01 03:32:27,192.168.243.17,10.0.187.87,HTTPS,1593.0,5.98,1,Malware
2026-08-01 01:41:20,192.168.208.15,10.0.142.98,HTTPS,854.0,54.32,0,Aucune
2026-08-01 08:27:30,192.168.3.169,10.0.108.73,TCP,598.0,11.68,0,Aucune
2026-08-01 01:51:50,192.168.8.221,10.0.116.10,ICMP,405.0,97.99,0,Aucune
2026-08-01 01:21:28,192.168.247.72,10.0.51.198,UDP,426.0,18.74,0,Aucune
2026-08-01 19:02:24,192.168.230.84,10.0.150.156,HTTP,700.0,72.59,0,Aucune
2026-08-01 02:33:15,192.168.208.236,10.0.129.152,HTTP,359.0,65.34,0,Aucune
2026-08-01 03:34:54,192.168.185.98,10.0.81.74,UDP,758.0,13.21,0,Aucune
2026-08-01 01:01:30,192.168.143.127,10.0.215.104,HTTP,652.0,23.12,0,Aucune
2026-08-01 09:34:56,192.168.176.210,10.0.101.99,UDP,198.0,3.22,0,Aucune
2026-08-01 01:22:16,192.168.219.79,10.0.243.82,TCP,268.0,104.17,0,Aucune
2026-08-01 09:57:24,192.168.33.35,10.0.152.5,TCP,566.0,57.37,0,Aucune
2026-08-01 05:19:49,192.168.25.126,10.0.114.125,HTTPS,528.0,18.7,0,Aucune
2026-08-01 00:41:20,192.168.89.175,10.0.20.53,HTTPS,740.0,83.55,0,Aucune
2026-08-01 10:00:18,192.168.136.108,10.0.128.156,HTTP,655.0,67.74,0,Aucune
2026-08-01 10:32:22,192.168.245.236,10.0.103.6,UDP,459.0,94.56,0,Aucune
2026-08-01 09:20:42,192.168.116.160,10.0.177.62,ICMP,861.0,63.72,0,Aucune
2026-08-01 03:07:12,192.168.132.47,10.0.223.2,HTTP,381.0,91.27,0,Aucune
2026-08-01 02:15:25,192.168.16.123,10.0.23.115,UDP,562.0,5.97,0,Aucune
2026-08-01 00:10:26,192.168.69.26,10.0.14.49,HTTPS,222.0,14.3,0,Aucune
2026-08-01 07:39:48,192.168.95.188,10.0.159.221,TCP,2815.1,24.92,1,Exfiltration
2026-08-01 03:50:16,192.168.245.198,10.0.220.246,HTTPS,1148.0,7.45,0,Aucune
2026-08-01 00:20:58,192.168.205.88,10.0.55.93,UDP,961.0,26.82,0,Aucune
2026-08-01 01:03:00,192.168.15.49,10.0.121.127,HTTP,260.0,14.83,0,Aucune
2026-08-01 01:55:41,192.168.133.80,10.0.230.216,HTTPS,40.0,28.57,0,Aucune
2026-08-01 00:10:32,192.168.231.200,10.0.196.169,TCP,357.0,6.41,0,Aucune
2026-08-01 13:53:27,192.168.96.0,10.0.215.131,TCP,604.0,35.91,0,Aucune
2026-08-01 05:06:26,192.168.27.105,10.0.104.182,UDP,750.0,20.87,0,Aucune
2026-08-01 03:42:15,192.168.78.145,10.0.150.181,HTTP,410.0,1.0,0,Aucune
2026-08-01 23:40:24,192.168.247.145,10.0.105.6,HTTPS,337.0,38.65,0,Aucune
2026-08-01 00:31:51,192.168.148.217,10.0.77.8,UDP,664.0,1.0,0,Aucune
2026-08-01 09:02:18,192.168.127.19,10.0.215.154,TCP,343.0,3.53,0,Aucune
2026-08-01 01:46:30,192.168.98.61,10.0.29.220,HTTPS,348.0,104.34,0,Aucune
2026-08-01 02:08:00,192.168.97.192,10.0.30.157,TCP,469.0,17.7,0,Aucune
2026-08-01 08:00:45,192.168.21.194,10.0.55.118,TCP,434.0,6.61,0,Aucune
2026-08-01 01:04:12,192.168.51.84,10.0.220.197,HTTPS,3429.8,2.35,1,Phishing
2026-08-01 03:34:20,192.168.16.120,10.0.186.22,HTTP,417.0,197.63,0,Aucune
2026-08-01 11:16:12,192.168.236.195,10.0.205.77,TCP,927.0,60.35,0,Aucune
2026-08-01 09:29:45,192.168.149.31,10.0.104.83,TCP,247.0,54.44,0,Aucune
2026-08-01 08:26:02,192.168.133.44,10.0.96.22,TCP,680.0,95.84,0,Aucune
2026-08-01 03:46:27,192.168.121.96,10.0.79.86,UDP,712.0,48.41,0,Aucune
2026-08-01 07:44:24,192.168.66.86,10.0.156.33,HTTPS,810.0,68.47,0,Aucune
2026-08-01 13:52:53,192.168.104.0,10.0.60.13,HTTPS,40.0,55.65,0,Aucune
2026-08-01 09:23:20,192.168.157.227,10.0.148.125,HTTP,413.0,171.7,0,Aucune
2026-08-01 14:38:51,192.168.207.40,10.0.31.14,HTTP,196.0,71.21,0,Aucune
2026-08-01 03:26:28,192.168.185.129,10.0.126.35,UDP,235.2,3.01,1,Malware
2026-08-01 05:04:44,192.168.170.116,10.0.165.40,TCP,602.0,4.2,0,Aucune
2026-08-01 00:21:48,192.168.228.56,10.0.129.95,HTTPS,287.0,18.39,0,Aucune
2026-08-01 18:22:35,192.168.167.185,10.0.202.84,HTTPS,490.0,39.56,0,Aucune
2026-08-01 04:00:32,192.168.17.41,10.0.239.211,HTTP,450.0,23.27,0,Aucune
2026-08-01 16:36:27,192.168.147.119,10.0.119.46,TCP,619.0,106.39,0,Aucune
2026-08-01 03:17:24,192.168.228.246,10.0.18.89,HTTPS,471.0,20.94,0,Aucune
2026-08-01 03:39:40,192.168.193.224,10.0.41.18,HTTP,657.0,42.08,0,Aucune
2026-08-01 02:12:00,192.168.106.48,10.0.54.153,HTTP,738.0,141.5,0,Aucune
2026-08-01 08:59:49,192.168.188.53,10.0.61.128,UDP,388.0,2.63,0,Aucune
2026-08-01 03:07:34,192.168.156.230,10.0.91.133,ICMP,272.0,69.19,0,Aucune
2026-08-01 01:50:30,192.168.25.120,10.0.44.211,HTTPS,597.0,12.17,0,Aucune
2026-08-01 17:20:16,192.168.141.107,10.0.29.48,TCP,511.0,61.43,0,Aucune
2026-08-01 00:33:15,192.168.155.47,10.0.227.167,HTTPS,689.0,2.0,0,Aucune
2026-08-01 05:55:12,192.168.253.47,10.0.123.129,HTTP,594.0,45.85,0,Aucune
2026-08-01 20:33:57,192.168.15.82,10.0.161.43,TCP,355.0,52.27,0,Aucune
2026-08-01 00:33:24,192.168.11.179,10.0.122.245,HTTPS,170.0,32.07,0,Aucune
2026-08-01 11:20:09,192.168.106.100,10.0.47.134,TCP,801.0,94.05,0,Aucune
2026-08-01 00:55:50,192.168.22.180,10.0.36.8,TCP,266.0,11.9,0,Aucune
2026-08-01 04:28:24,192.168.71.105,10.0.215.124,HTTPS,604.0,28.58,0,Aucune
2026-08-01 14:44:48,192.168.107.118,10.0.237.33,HTTP,426.0,38.01,0,Aucune
2026-08-01 00:56:05,192.168.105.84,10.0.213.120,HTTP,359.0,175.03,0,Aucune
2026-08-01 08:03:02,192.168.97.5,10.0.135.124,UDP,723.0,46.12,0,Aucune
2026-08-01 02:15:00,192.168.52.227,10.0.9.212,TCP,801.0,81.78,0,Aucune
2026-08-01 03:11:32,192.168.13.239,10.0.181.241,HTTPS,588.0,21.31,0,Aucune
2026-08-01 03:45:40,192.168.128.153,10.0.165.37,UDP,159.0,1.87,0,Aucune
2026-08-01 14:07:30,192.168.121.133,10.0.144.50,HTTPS,478.0,4.46,0,Aucune
2026-08-01 05:16:52,192.168.125.38,10.0.215.32,TCP,840.0,28.03,0,Aucune
2026-08-01 10:12:00,192.168.47.41,10.0.26.73,HTTP,815.0,3.2,0,Aucune
2026-08-01 00:11:21,192.168.179.231,10.0.125.86,TCP,505.0,6.28,0,Aucune
2026-08-01 10:25:10,192.168.17.174,10.0.160.228,HTTP,487.0,43.09,0,Aucune
2026-08-01 02:05:13,192.168.124.29,10.0.171.52,HTTP,389.0,5.24,0,Aucune
2026-08-01 19:57:00,192.168.163.160,10.0.174.12,UDP,287.0,49.82,0,Aucune
2026-08-01 07:59:30,192.168.53.207,10.0.64.139,TCP,699.0,129.28,0,Aucune
2026-08-01 13:54:38,192.168.4.153,10.0.157.181,HTTP,345.0,95.54,0,Aucune
2026-08-01 00:34:21,192.168.202.107,10.0.155.81,HTTP,1623.1,6.78,1,Intrusion
2026-08-01 00:45:52,192.168.167.253,10.0.187.72,HTTPS,692.0,52.3,0,Aucune
2026-08-01 00:45:56,192.168.177.142,10.0.105.247,HTTP,452.0,119.75,0,Aucune
2026-08-01 01:55:00,192.168.239.227,10.0.84.197,TCP,192.0,47.94,0,Aucune
2026-08-01 03:27:18,192.168.236.240,10.0.218.230,TCP,471.0,11.73,0,Aucune
2026-08-01 08:15:56,192.168.67.103,10.0.79.158,TCP,762.0,108.25,0,Aucune
2026-08-01 14:03:09,192.168.181.27,10.0.55.98,HTTPS,455.0,7.18,0,Aucune
2026-08-01 16:23:10,192.168.111.57,10.0.77.74,HTTP,477.0,20.19,0,Aucune
2026-08-01 15:15:05,192.168.73.170,10.0.120.142,TCP,544.0,67.07,0,Aucune
2026-08-01 01:44:24,192.168.139.245,10.0.3.94,UDP,770.0,187.79,0,Aucune
2026-08-01 03:17:29,192.168.60.52,10.0.145.170,TCP,677.0,147.52,0,Aucune
2026-08-01 08:08:36,192.168.3.92,10.0.168.254,TCP,825.0,12.96,0,Aucune
2026-08-01 03:41:21,192.168.166.95,10.0.217.16,TCP,425.0,25.54,0,Aucune
2026-08-01 12:26:40,192.168.166.89,10.0.48.189,UDP,323.0,60.38,0,Aucune
2026-08-01 00:00:00,192.168.215.231,10.0.246.125,UDP,859.0,1.96,0,Aucune
2026-08-01 03:07:12,192.168.97.182,10.0.215.176,HTTPS,623.0,79.93,0,Aucune
2026-08-01 03:42:37,192.168.235.157,10.0.163.194,TCP,827.0,59.73,0,Aucune
2026-08-01 03:42:56,192.168.48.75,10.0.54.212,HTTPS,698.0,11.41,0,Aucune
2026-08-01 00:11:45,192.168.155.15,10.0.164.148,UDP,456.0,17.19,0,Aucune
2026-08-01 01:57:40,192.168.145.205,10.0.61.163,TCP,697.0,31.9,0,Aucune
2026-08-01 02:21:24,192.168.33.193,10.0.68.54,UDP,357.0,221.66,0,Aucune
2026-08-01 12:58:48,192.168.137.9,10.0.101.218,TCP,1725.6,4.22,1,Malware
2026-08-01 01:10:54,192.168.51.188,10.0.39.165,TCP,398.0,30.54,0,Aucune
2026-08-01 00:35:30,192.168.247.96,10.0.189.220,HTTP,512.0,119.77,0,Aucune
2026-08-01 17:10:57,192.168.79.55,10.0.237.214,ICMP,166.0,2.59,0,Aucune
2026-08-01 01:46:48,192.168.20.17,10.0.174.197,UDP,637.0,85.9,0,Aucune
2026-08-01 07:43:27,192.168.236.229,10.0.236.54,TCP,828.0,3.86,0,Aucune
2026-08-01 03:46:06,192.168.111.214,10.0.197.114,HTTP,339.0,79.04,0,Aucune
2026-08-01 06:45:10,192.168.117.190,10.0.41.41,HTTP,1400.7,33.91,1,DDoS
2026-08-01 07:45:24,192.168.166.209,10.0.116.245,TCP,897.0,26.01,0,Aucune
2026-08-01 11:21:09,192.168.203.195,10.0.215.28,ICMP,956.0,12.89,0,Aucune
2026-08-01 04:11:18,192.168.56.210,10.0.11.209,UDP,757.0,9.34,0,Aucune
2026-08-01 03:11:44,192.168.14.155,10.0.151.187,HTTP,378.0,79.0,0,Aucune
2026-08-01 09:48:00,192.168.64.212,10.0.176.108,HTTP,156.0,1.0,0,Aucune
2026-08-01 03:24:17,192.168.173.159,10.0.26.219,TCP,506.0,99.55,0,Aucune
2026-08-01 12:02:00,192.168.53.222,10.0.253.161,UDP,348.0,30.62,0,Aucune
2026-08-01 01:36:24,192.168.254.178,10.0.34.81,TCP,452.0,14.23,0,Aucune
2026-08-01 20:18:44,192.168.152.155,10.0.203.193,HTTP,2889.4,2.83,1,Malware
2026-08-01 08:15:25,192.168.94.139,10.0.105.132,TCP,554.0,62.09,0,Aucune
2026-08-01 04:14:06,192.168.193.73,10.0.206.221,TCP,740.0,25.97,0,Aucune
2026-08-01 02:49:38,192.168.230.118,10.0.161.197,HTTPS,618.0,33.87,0,Aucune
2026-08-01 03:02:00,192.168.14.77,10.0.69.177,HTTP,155.0,138.89,0,Aucune
2026-08-01 00:24:18,192.168.92.175,10.0.144.6,HTTPS,350.0,14.65,0,Aucune
2026-08-01 07:30:10,192.168.51.133,10.0.210.68,HTTPS,271.0,100.58,0,Aucune
2026-08-01 03:27:07,192.168.100.167,10.0.175.53,TCP,505.0,22.21,0,Aucune
2026-08-01 00:24:24,192.168.45.77,10.0.140.154,HTTP,281.0,13.22,0,Aucune
2026-08-01 09:09:45,192.168.65.51,10.0.91.170,UDP,599.0,100.58,0,Aucune
2026-08-01 12:01:46,192.168.187.185,10.0.139.215,UDP,728.0,30.62,0,Aucune
2026-08-01 05:06:15,192.168.34.2,10.0.119.4,HTTP,999.0,36.52,0,Aucune
2026-08-01 04:42:08,192.168.115.161,10.0.66.199,HTTPS,490.0,17.58,0,Aucune
2026-08-01 06:20:47,192.168.225.177,10.0.207.152,TCP,411.0,40.37,0,Aucune
2026-08-01 01:01:30,192.168.150.90,10.0.237.69,UDP,3408.6,12.52,1,Malware
2026-08-01 03:41:42,192.168.238.132,10.0.230.17,TCP,440.0,50.94,0,Aucune
2026-08-01 02:03:20,192.168.137.78,10.0.169.122,TCP,698.0,8.92,0,Aucune
2026-08-01 12:45:42,192.168.93.140,10.0.168.207,HTTP,629.0,5.64,0,Aucune
2026-08-01 10:43:04,192.168.23.188,10.0.90.93,UDP,378.0,15.06,0,Aucune
2026-08-01 05:46:44,192.168.142.223,10.0.153.47,HTTP,419.0,5.97,0,Aucune
2026-08-01 06:12:00,192.168.178.38,10.0.3.125,TCP,319.0,133.45,0,Aucune
2026-08-01 07:51:50,192.168.20.38,10.0.222.101,TCP,307.0,185.66,0,Aucune
2026-08-01 06:25:26,192.168.192.190,10.0.98.34,UDP,474.0,2.04,0,Aucune
2026-08-01 07:28:12,192.168.191.201,10.0.68.8,UDP,669.0,27.83,0,Aucune
2026-08-01 06:14:00,192.168.75.163,10.0.245.84,HTTP,429.0,21.95,0,Aucune
2026-08-01 07:41:53,192.168.235.25,10.0.71.4,HTTP,335.4,1.83,1,Exfiltration
2026-08-01 03:32:30,192.168.54.234,10.0.148.65,UDP,699.0,14.03,0,Aucune
2026-08-01 12:56:02,192.168.7.96,10.0.116.198,TCP,605.0,10.69,0,Aucune
2026-08-01 10:39:12,192.168.191.247,10.0.19.7,ICMP,457.0,20.96,0,Aucune
2026-08-01 08:47:06,192.168.28.245,10.0.79.35,TCP,4365.2,2.8,1,Intrusion
2026-08-01 00:37:42,192.168.158.13,10.0.116.224,HTTPS,143.0,262.71,0,Aucune
2026-08-01 01:53:15,192.168.219.219,10.0.71.214,HTTPS,568.0,58.07,0,Aucune
2026-08-01 02:06:00,192.168.57.45,10.0.65.24,ICMP,625.0,4.03,0,Aucune
2026-08-01 02:18:47,192.168.5.124,10.0.57.69,TCP,771.0,75.01,0,Aucune
2026-08-01 10:19:02,192.168.149.36,10.0.147.102,UDP,3729.4,0.14,1,DDoS
2026-08-01 07:48:03,192.168.74.215,10.0.213.191,HTTPS,544.0,34.1,0,Aucune
2026-08-01 00:50:40,192.168.34.23,10.0.27.227,HTTP,252.0,8.53,0,Aucune
2026-08-01 08:52:42,192.168.114.67,10.0.42.68,HTTPS,635.0,26.0,0,Aucune
2026-08-01 02:07:00,192.168.233.177,10.0.214.198,HTTPS,562.0,15.44,0,Aucune
2026-08-01 06:46:56,192.168.232.126,10.0.198.159,UDP,462.0,172.61,0,Aucune
2026-08-01 07:00:12,192.168.0.187,10.0.55.34,TCP,385.0,7.77,0,Aucune
2026-08-01 09:59:15,192.168.127.50,10.0.21.215,TCP,444.0,51.56,0,Aucune
2026-08-01 01:03:50,192.168.35.179,10.0.180.209,HTTP,769.0,38.53,0,Aucune
2026-08-01 06:10:43,192.168.38.28,10.0.53.89,HTTPS,247.0,30.4,0,Aucune
2026-08-01 11:18:24,192.168.205.48,10.0.100.1,HTTPS,718.0,195.49,0,Aucune
2026-08-01 01:42:32,192.168.211.1,10.0.242.40,HTTPS,739.0,75.87,0,Aucune
2026-08-01 06:12:10,192.168.134.13,10.0.246.11,HTTPS,713.0,137.58,0,Aucune
2026-08-01 13:16:42,192.168.136.176,10.0.160.227,TCP,345.0,3.48,0,Aucune
2026-08-01 06:26:00,192.168.205.152,10.0.142.133,HTTPS,789.0,7.9,0,Aucune
2026-08-01 06:39:23,192.168.242.113,10.0.61.105,TCP,214.0,5.68,0,Aucune
2026-08-01 01:56:06,192.168.57.111,10.0.216.56,HTTPS,362.0,54.36,0,Aucune
2026-08-01 04:18:20,192.168.235.132,10.0.117.68,HTTPS,331.0,189.57,0,Aucune
2026-08-01 02:09:20,192.168.29.113,10.0.203.28,TCP,410.0,4.63,0,Aucune
2026-08-01 06:15:33,192.168.24.178,10.0.140.230,HTTPS,733.0,214.07,0,Aucune
2026-08-01 00:25:56,192.168.40.171,10.0.63.30,HTTPS,645.0,34.33,0,Aucune
2026-08-01 07:47:24,192.168.55.170,10.0.126.216,ICMP,527.0,69.89,0,Aucune
2026-08-01 05:38:00,192.168.66.140,10.0.2.25,UDP,692.0,21.14,0,Aucune
2026-08-01 10:50:50,192.168.227.193,10.0.10.102,TCP,572.0,120.52,0,Aucune
2026-08-01 00:00:00,192.168.43.21,10.0.180.186,HTTP,96.0,9.48,0,Aucune
2026-08-01 20:39:45,192.168.114.19,10.0.231.24,TCP,2373.2,15.78,1,Phishing
2026-08-01 03:42:08,192.168.82.127,10.0.177.169,HTTPS,666.0,7.86,0,Aucune
2026-08-02 02:10:00,192.168.134.25,10.0.95.11,UDP,3941.1,4.76,1,Exfiltration
2026-08-01 00:00:00,192.168.106.22,10.0.96.234,HTTP,442.0,121.37,0,Aucune
2026-08-01 03:42:59,192.168.240.165,10.0.129.112,HTTPS,3140.6,24.78,1,Intrusion
2026-08-01 01:18:48,192.168.246.189,10.0.156.185,ICMP,450.0,152.1,0,Aucune
2026-08-01 05:02:27,192.168.150.175,10.0.198.103,HTTP,625.0,5.22,0,Aucune
2026-08-01 09:52:30,192.168.250.8,10.0.78.51,UDP,643.0,61.97,0,Aucune
2026-08-01 00:26:22,192.168.119.186,10.0.69.246,HTTP,468.0,16.8,0,Aucune
2026-08-01 22:13:12,192.168.115.203,10.0.132.66,HTTP,664.0,74.99,0,Aucune
2026-08-01 14:32:18,192.168.76.40,10.0.129.36,HTTPS,307.0,14.27,0,Aucune
2026-08-01 08:36:06,192.168.246.57,10.0.173.28,TCP,2515.0,7.76,1,DDoS
2026-08-01 02:39:00,192.168.214.65,10.0.165.30,TCP,309.0,87.27,0,Aucune
2026-08-01 10:10:16,192.168.24.47,10.0.64.180,HTTP,200.0,23.0,0,Aucune
2026-08-01 03:19:15,192.168.105.122,10.0.197.246,UDP,691.0,73.88,0,Aucune
2026-08-01 15:44:18,192.168.167.249,10.0.243.130,HTTPS,598.0,11.21,0,Aucune
2026-08-01 02:13:10,192.168.10.68,10.0.98.90,ICMP,609.0,8.12,0,Aucune
2026-08-01 06:53:20,192.168.164.114,10.0.219.187,HTTP,507.0,134.61,0,Aucune
2026-08-01 00:00:00,192.168.172.84,10.0.92.19,TCP,445.0,34.55,0,Aucune
2026-08-01 04:27:20,192.168.159.25,10.0.197.168,HTTPS,581.0,9.46,0,Aucune
2026-08-01 01:06:55,192.168.114.34,10.0.75.93,HTTP,307.0,3.78,0,Aucune
2026-08-01 10:43:12,192.168.130.123,10.0.52.211,TCP,40.0,70.01,0,Aucune
2026-08-01 05:08:35,192.168.241.115,10.0.75.204,HTTPS,525.0,95.96,0,Aucune
2026-08-01 00:26:52,192.168.215.111,10.0.46.171,HTTP,578.0,5.33,0,Aucune
2026-08-01 10:18:42,192.168.35.240,10.0.62.68,HTTP,367.0,13.44,0,Aucune
2026-08-01 00:53:52,192.168.6.3,10.0.89.196,HTTP,460.0,8.77,0,Aucune
2026-08-01 00:40:27,192.168.176.32,10.0.152.20,ICMP,294.0,137.57,0,Aucune
2026-08-01 05:10:30,192.168.19.157,10.0.18.180,HTTPS,40.0,33.7,0,Aucune
2026-08-01 03:22:45,192.168.160.159,10.0.188.181,TCP,336.0,42.52,0,Aucune
2026-08-01 04:17:08,192.168.83.152,10.0.195.73,TCP,1490.9,6.45,1,Intrusion
2026-08-01 02:15:30,192.168.20.177,10.0.170.227,TCP,395.0,16.29,0,Aucune
2026-08-01 02:02:06,192.168.152.65,10.0.136.91,TCP,265.0,33.6,0,Aucune
2026-08-01 19:41:45,192.168.44.225,10.0.174.206,HTTPS,646.0,31.05,0,Aucune
2026-08-01 01:21:36,192.168.254.121,10.0.30.215,ICMP,379.0,15.57,0,Aucune
2026-08-01 00:40:51,192.168.23.108,10.0.190.245,TCP,1192.6,18.77,1,Malware
2026-08-01 07:16:16,192.168.63.71,10.0.147.181,TCP,424.0,6.03,0,Aucune
2026-08-01 10:55:12,192.168.239.230,10.0.99.221,TCP,529.0,17.84,0,Aucune
2026-08-01 03:11:20,192.168.206.28,10.0.113.106,HTTP,460.0,135.3,0,Aucune
2026-08-01 04:06:18,192.168.247.193,10.0.122.135,HTTP,323.0,104.35,0,Aucune
2026-08-01 04:47:42,192.168.117.201,10.0.226.136,TCP,2055.0,4.14,1,Exfiltration
2026-08-01 09:22:23,192.168.14.210,10.0.47.85,HTTPS,4142.7,9.45,1,Intrusion
2026-08-01 04:34:40,192.168.8.120,10.0.114.162,HTTPS,529.0,2.8,0,Aucune
2026-08-01 05:02:30,192.168.66.139,10.0.99.11,TCP,395.0,11.01,0,Aucune
2026-08-01 01:36:22,192.168.134.221,10.0.155.141,TCP,363.0,7.29,0,Aucune
2026-08-01 06:53:30,192.168.33.167,10.0.46.206,TCP,693.0,58.87,0,Aucune
2026-08-01 12:39:00,192.168.56.106,10.0.155.231,HTTP,345.0,126.31,0,Aucune
2026-08-01 20:15:52,192.168.27.122,10.0.209.205,TCP,821.0,25.73,0,Aucune
2026-08-01 00:41:30,192.168.199.131,10.0.218.99,UDP,634.0,8.33,0,Aucune
2026-08-01 00:55:24,192.168.225.6,10.0.126.167,UDP,620.0,10.56,0,Aucune
2026-08-01 06:42:08,192.168.241.229,10.0.131.233,HTTPS,396.0,43.2,0,Aucune
2026-08-01 01:09:25,192.168.233.249,10.0.147.82,HTTP,765.0,51.67,0,Aucune
2026-08-01 15:31:18,192.168.188.198,10.0.109.33,HTTP,832.0,70.72,0,Aucune
2026-08-01 10:54:05,192.168.115.77,10.0.107.24,TCP,561.0,31.16,0,Aucune
2026-08-01 00:00:00,192.168.190.67,10.0.242.146,TCP,806.0,90.48,0,Aucune
2026-08-01 13:15:09,192.168.2.100,10.0.104.209,ICMP,724.0,92.43,0,Aucune
2026-08-01 00:41:54,192.168.167.235,10.0.220.122,ICMP,617.0,3.39,0,Aucune
2026-08-01 07:13:29,192.168.100.245,10.0.187.96,TCP,458.0,92.79,0,Aucune
2026-08-01 05:36:00,192.168.154.0,10.0.234.243,UDP,565.0,101.14,0,Aucune
2026-08-01 04:12:18,192.168.119.86,10.0.162.241,TCP,222.0,151.52,0,Aucune
2026-08-01 14:44:06,192.168.251.189,10.0.182.173,UDP,312.0,76.38,0,Aucune
2026-08-01 10:32:15,192.168.37.135,10.0.53.164,UDP,723.0,23.6,0,Aucune
2026-08-01 11:29:16,192.168.16.160,10.0.174.109,HTTPS,260.0,16.25,0,Aucune
2026-08-01 05:52:05,192.168.84.196,10.0.9.5,ICMP,677.0,48.13,0,Aucune
2026-08-01 03:03:18,192.168.45.135,10.0.9.200,TCP,3141.5,6.53,1,Exfiltration
2026-08-01 01:52:56,192.168.230.55,10.0.103.128,UDP,613.0,10.53,0,Aucune
2026-08-01 01:53:04,192.168.76.179,10.0.158.101,TCP,437.0,3.79,0,Aucune
2026-08-01 06:22:03,192.168.92.191,10.0.250.102,TCP,745.0,36.51,0,Aucune
2026-08-01 17:56:40,192.168.239.89,10.0.231.200,TCP,633.0,55.98,0,Aucune
2026-08-01 01:53:28,192.168.140.158,10.0.92.113,UDP,487.0,43.63,0,Aucune
2026-08-01 04:58:12,192.168.19.169,10.0.139.100,TCP,4030.6,32.3,1,Phishing
2026-08-01 15:38:18,192.168.132.140,10.0.155.42,TCP,462.0,1.41,0,Aucune
2026-08-01 06:52:46,192.168.66.61,10.0.108.166,UDP,599.0,4.61,0,Aucune
2026-08-01 08:18:45,192.168.41.203,10.0.111.237,TCP,161.0,34.48,0,Aucune
